# trivial,nontrivial,accuracy
9.916950596252129824e-01,7.565789473684210176e-01,9.774000000000000465e-01
9.903150276713494904e-01,7.599337748344371368e-01,9.764000000000000457e-01
9.907721680101824191e-01,7.657342657342657288e-01,9.778999999999999915e-01
9.906976744186046790e-01,7.611111111111110716e-01,9.782999999999999474e-01
9.931260575296108062e-01,7.426470588235294379e-01,9.795000000000000373e-01
9.924883622513753778e-01,7.463503649635035986e-01,9.789999999999999813e-01
9.933121019108279715e-01,7.637931034482758896e-01,9.799999999999999822e-01
9.924468085106382675e-01,7.433333333333332904e-01,9.775000000000000355e-01
9.928418803418803673e-01,7.562499999999999778e-01,9.777000000000000135e-01
9.914383561643835829e-01,7.743902439024390461e-01,9.771999999999999575e-01
9.919768934531451032e-01,7.868098159509202549e-01,9.786000000000000254e-01
9.926470588235294379e-01,8.003246753246753276e-01,9.808000000000000052e-01
9.926626967247980105e-01,7.902684563758389791e-01,9.806000000000000272e-01
9.925690021231422522e-01,7.793103448275862100e-01,9.801999999999999602e-01
9.934070608251808210e-01,7.768456375838925787e-01,9.805000000000000382e-01
9.925500212856535054e-01,7.798013245033112995e-01,9.797000000000000153e-01
